,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
3668,20241216,601155.SH,新城控股,区域地产,江苏,14.91,22.56,22.56,3426.64,1856.13,22.44,18.5,0.82,0.64,27.28,0.47,20151204,555.16,24.61,-27.66,-41.31,20.19,2.95,69552
3669,20241216,601156.SH,东航物流,仓储物流,上海,9.57,9.45,15.88,289.82,124.67,27.59,36.63,2.31,1.3,11.03,1.51,20210609,117.96,7.43,24.19,24.14,19.19,13.32,31870
3670,20241216,601158.SH,重庆水务,水务,重庆,24.88,48.0,48.0,340.0,50.21,194.33,48.15,1.0,0.15,3.54,1.42,20100329,48.23,1.0,-11.65,-49.49,30.62,14.35,42983
3671,20241216,601162.SH,天风证券,证券,湖北,0.0,86.66,86.66,935.97,0.0,4.18,135.87,1.57,-0.06,2.66,1.85,20181019,6.75,0.08,-48.37,-226.43,-29.04,-37.71,294072
3672,20241216,601163.SH,三角轮胎,汽车配件,山东,10.44,8.0,8.0,188.66,128.55,39.19,52.25,6.53,1.1,16.53,0.93,20160909,58.57,7.32,-3.28,-16.44,18.73,11.61,43306
3673,20241216,601166.SH,兴业银行,银行,福建,4.51,207.74,207.74,103074.28,0.0,279.99,747.59,3.6,2.9,36.22,0.5,20070205,5178.45,24.93,1.81,-3.02,43.36,38.35,242314
3674,20241216,601168.SH,西部矿业,铜,青海,10.71,23.83,23.83,546.45,143.08,221.01,49.81,2.09,1.15,7.07,2.31,20070712,79.77,3.35,13.93,24.33,22.43,12.65,113000
3675,20241216,601169.SH,北京银行,银行,北京,4.56,211.43,211.43,40273.27,0.0,188.34,438.1,2.07,0.95,12.58,0.47,20070919,1239.85,5.86,4.06,1.9,44.6,39.93,144539
3676,20241216,601177.SH,杭齿前进,机械基件,浙江,14.65,4.0,4.08,49.89,19.2,9.06,8.89,2.18,0.47,6.27,1.45,20101011,10.55,2.59,14.58,9.49,18.86,11.77,19622
3677,20241216,601179.SH,中国西电,电气设备,陕西,37.48,51.26,51.26,456.47,319.79,38.2,120.01,2.34,0.15,4.27,1.8,20100128,43.5,0.85,6.94,45.33,20.48,6.52,136960
3678,20241216,601186.SH,中国铁建,建筑工程,北京,5.98,115.03,135.8,18102.75,11391.08,727.06,485.45,3.57,1.02,19.06,0.48,20080310,1909.08,14.06,-5.99,-19.18,9.16,2.63,252429
3679,20241216,601187.SH,厦门银行,银行,福建,5.8,12.84,26.39,4032.76,0.0,7.59,67.86,2.57,0.65,9.51,0.6,20201027,88.4,3.35,-3.07,-6.27,48.98,48.33,50457
3680,20241216,601188.SH,龙江交通,路桥,黑龙江,27.99,13.16,13.16,54.44,22.62,8.92,11.66,0.89,0.11,3.48,1.22,20100319,18.26,1.39,-11.4,-14.64,45.73,35.33,49793
3681,20241216,601198.SH,东兴证券,证券,北京,29.49,32.32,32.32,990.65,0.0,1.19,137.62,4.26,0.29,8.53,1.34,20150226,48.47,1.5,168.23,100.73,16.43,11.77,95802
3682,20241216,601199.SH,江南水务,水务,江苏,15.24,9.35,9.35,62.94,17.09,15.32,3.84,0.41,0.29,4.16,1.42,20110317,22.37,2.39,5.94,6.09,37.55,26.48,25662
3683,20241216,601200.SH,上海环境,环境保护,上海,17.07,13.46,13.46,295.73,62.63,2.38,38.75,2.88,0.37,8.26,1.03,20170331,55.07,4.09,-0.91,6.08,29.95,14.07,67465
3684,20241216,601208.SH,东材科技,化工原料,四川,23.38,8.97,8.97,106.21,38.44,36.99,19.0,2.12,0.26,4.88,1.68,20110520,14.79,1.65,14.85,-22.77,14.6,6.86,35151
3685,20241216,601211.SH,国泰君安,证券,上海,13.23,74.8,89.04,9319.48,0.0,37.85,473.29,5.32,1.01,17.02,1.11,20150626,619.97,6.96,7.29,10.38,41.71,34.18,149469
3686,20241216,601212.SH,白银有色,铜,甘肃,0.0,74.05,74.05,516.77,312.02,99.3,37.37,0.5,-0.04,2.05,1.51,20170215,52.51,0.71,-0.74,-506.33,4.71,0.32,135674
3687,20241216,601216.SH,君正集团,化工原料,内蒙,17.55,84.38,84.38,433.01,85.99,215.94,3.11,0.04,0.27,3.13,1.98,20110222,154.96,1.84,30.02,2.92,19.82,12.49,174161
3688,20241216,601218.SH,吉鑫科技,电气设备,江苏,75.24,9.76,9.77,36.45,17.26,12.68,5.63,0.58,0.04,2.91,1.28,20110506,11.71,1.2,-7.54,-61.21,15.01,4.0,60623
3689,20241216,601222.SH,林洋能源,新型电力,江苏,12.1,20.6,20.6,245.16,140.76,84.29,76.09,3.69,0.45,7.68,0.93,20110808,58.64,2.85,8.76,6.95,32.48,17.74,76155
3690,20241216,601225.SH,陕西煤业,煤炭开采,陕西,11.37,96.95,96.95,2102.9,625.64,777.54,12.22,0.13,1.64,9.79,2.55,20140128,702.85,7.25,-1.57,-1.46,34.76,21.03,60104
3691,20241216,601226.SH,华电科工,建筑工程,北京,52.68,11.62,11.67,109.98,82.32,8.3,12.59,1.08,0.09,3.66,1.77,20141211,16.42,1.41,25.1,29.94,11.98,2.17,37180
3692,20241216,601228.SH,广州港,港口,广东,24.47,75.45,75.45,498.62,85.13,254.41,44.44,0.59,0.11,2.74,1.29,20170329,75.64,1.0,2.59,-7.08,24.71,10.0,68142
3693,20241216,601229.SH,上海银行,银行,上海,5.22,142.07,142.07,32269.49,0.0,106.74,220.49,1.55,1.24,15.96,0.54,20161116,708.57,4.99,0.68,1.4,52.0,44.49,100102
3694,20241216,601231.SH,环旭电子,元器件,上海,17.82,21.89,21.89,407.29,323.83,44.42,23.31,1.07,0.59,7.72,1.82,20120220,118.86,5.43,2.21,-6.86,9.81,2.95,39023
3695,20241216,601233.SH,桐昆股份,化纤,浙江,21.83,23.96,24.11,1104.43,334.49,479.72,136.11,5.65,0.42,15.09,0.81,20110518,196.43,8.15,23.17,11.41,5.14,1.34,70072
3696,20241216,601236.SH,红塔证券,证券,云南,46.12,47.17,47.17,520.55,0.0,0.58,123.03,2.61,0.14,5.04,1.69,20190705,29.93,0.63,85.52,203.85,45.37,39.24,89983
3697,20241216,601238.SH,广汽集团,汽车整车,广东,615.68,73.63,103.2,2230.66,1025.41,236.11,410.77,3.98,0.01,10.98,0.87,20120329,563.88,5.46,-24.18,-97.34,6.13,-0.67,139147
3698,20241216,601279.SH,英利汽车,汽车配件,吉林,115.87,15.86,15.86,78.18,40.3,25.5,11.45,0.72,0.03,2.69,1.61,20210415,15.01,0.95,-10.86,-30.91,10.61,1.21,36647
3699,20241216,601288.SH,农业银行,银行,北京,6.26,3192.44,3499.83,435532.97,0.0,1394.13,1734.17,0.5,0.56,7.27,0.7,20100715,11536.42,3.3,1.29,3.38,44.73,39.85,478067
3700,20241216,601298.SH,青岛港,港口,山东,10.36,53.92,64.91,617.34,161.95,231.28,117.32,1.81,0.61,6.52,1.28,20190121,214.58,3.31,2.34,3.78,35.96,31.01,34657
3701,20241216,601311.SH,骆驼股份,电气设备,湖北,15.22,11.73,11.73,149.61,80.79,34.18,17.11,1.46,0.42,8.05,1.05,20110602,55.41,4.72,9.9,21.62,14.99,4.47,50076
3702,20241216,601318.SH,中国平安,保险,深圳,6.09,107.63,182.1,125337.36,0.0,476.77,1152.28,6.33,6.73,49.86,1.07,20070301,6981.62,38.34,9.99,36.09,20.52,18.06,825539
3703,20241216,601319.SH,中国人保,保险,北京,6.79,354.98,442.24,17015.05,0.0,320.17,74.12,0.17,0.82,6.1,1.22,20181116,1837.44,4.15,12.16,77.2,12.57,10.35,166911
3704,20241216,601326.SH,秦港股份,港口,河北,10.83,47.58,55.87,280.01,30.7,116.42,52.41,0.94,0.24,3.44,1.0,20170816,59.87,1.07,-5.45,3.58,38.84,26.9,54420
3705,20241216,601328.SH,交通银行,银行,上海,6.02,392.51,742.63,145947.08,0.0,2304.67,1114.22,1.5,0.84,12.83,0.58,20070515,3394.42,4.57,-1.39,-0.69,37.11,35.39,279874
3706,20241216,601330.SH,绿色动力,环境保护,深圳,13.84,9.89,13.93,224.04,42.41,3.16,24.12,1.73,0.36,5.67,1.18,20180611,37.19,2.67,-16.37,-6.02,45.44,20.95,41693
3707,20241216,601333.SH,广深铁路,铁路,深圳,15.55,56.52,70.84,369.47,100.73,215.14,115.81,1.63,0.17,3.84,0.92,20061222,49.85,0.7,4.44,18.67,9.24,6.04,154762
3708,20241216,601336.SH,新华保险,保险,北京,5.6,20.85,31.2,16670.28,0.0,158.21,239.64,7.68,6.63,29.18,1.7,20111216,1093.54,35.05,72.91,116.73,21.8,19.34,75636
3709,20241216,601339.SH,百隆东方,纺织,浙江,15.53,15.0,15.0,147.47,70.49,34.19,23.59,1.57,0.28,6.45,0.88,20120612,52.29,3.49,19.29,-25.37,11.39,6.79,21429
3710,20241216,601360.SH,三六零,互联网,天津,0.0,70.0,70.0,387.23,268.42,15.41,110.51,1.58,-0.08,4.28,2.73,20120116,128.12,1.83,-16.76,-57.03,64.74,-10.53,355626
3711,20241216,601366.SH,利群股份,百货,山东,155.47,8.99,8.99,164.03,50.6,63.76,17.84,1.98,0.03,4.68,1.27,20170412,9.8,1.09,-5.27,-8.27,32.27,0.36,23587
3712,20241216,601368.SH,绿城水务,水务,广西,26.08,8.83,8.83,221.81,37.17,141.05,15.21,1.72,0.15,5.42,0.97,20150612,20.38,2.31,7.38,-1.56,36.53,7.21,30000
3713,20241216,601369.SH,陕鼓动力,机械基件,陕西,16.75,16.91,17.26,260.01,216.13,26.98,25.84,1.5,0.39,4.91,1.75,20100428,27.46,1.59,0.28,-8.25,22.86,10.36,32293
3714,20241216,601375.SH,中原证券,证券,河南,97.31,34.48,46.43,516.71,0.0,1.79,62.73,1.35,0.04,3.01,1.51,20170103,3.11,0.07,-12.51,-21.49,10.11,10.93,123202
3715,20241216,601377.SH,兴业证券,证券,福建,31.35,86.36,86.36,2907.81,0.0,8.02,225.76,2.61,0.14,6.25,1.02,20101013,120.58,1.4,-0.52,-16.51,20.41,20.93,237467
3716,20241216,601388.SH,怡球资源,铝,江苏,61.96,22.01,22.01,64.17,37.11,11.88,1.95,0.09,0.04,2.05,1.42,20120423,19.64,0.89,-1.86,-37.73,5.83,1.53,81068
3717,20241216,601390.SH,中国中铁,建筑工程,北京,5.76,204.23,247.51,21282.58,11985.3,696.95,565.97,2.29,0.78,11.99,0.53,20071203,1949.87,7.88,-7.3,-14.33,8.8,2.74,482441
3718,20241216,601398.SH,工商银行,银行,北京,6.49,2696.12,3564.06,483577.56,0.0,2689.97,1481.24,0.42,0.72,10.04,0.65,20061027,20589.61,5.78,-3.82,0.13,49.09,43.18,680869
3719,20241216,601399.SH,国机重装,工程机械,四川,43.48,72.14,72.14,317.94,224.94,32.79,148.03,2.05,0.06,1.98,1.68,20200608,-82.43,-1.14,10.11,18.69,16.22,5.0,58559
3720,20241216,601456.SH,国联证券,证券,江苏,69.8,23.89,28.32,1028.92,0.0,0.92,81.74,2.89,0.14,6.49,2.01,20200731,34.96,1.23,-20.04,-45.53,22.35,20.04,114652
3721,20241216,601500.SH,通用股份,汽车配件,江苏,17.57,15.77,15.89,139.32,47.25,65.31,27.15,1.71,0.24,3.73,1.5,20160919,13.99,0.88,35.56,139.49,16.67,7.63,57656
3722,20241216,601512.SH,中新集团,园区开发,江苏,13.53,14.99,14.99,350.75,165.65,23.58,12.34,0.82,0.45,9.66,0.84,20191220,109.93,7.33,-23.98,-34.77,56.11,38.87,20211
3723,20241216,601515.SH,东峰集团,广告包装,广东,0.0,18.43,18.43,69.12,30.54,12.41,6.6,0.36,-0.1,2.93,1.37,20120216,22.31,1.21,-50.59,-180.21,21.05,-21.8,39926
3724,20241216,601518.SH,吉林高速,路桥,吉林,11.06,18.91,18.91,67.82,23.96,42.49,1.21,0.06,0.21,2.77,1.1,20100319,28.7,1.52,-7.34,-0.52,70.18,48.77,45625
3725,20241216,601519.SH,大智慧,软件服务,上海,0.0,20.04,20.04,19.8,14.74,0.35,12.37,0.62,-0.1,0.72,14.11,20110128,-18.47,-0.92,-5.42,-186.97,58.61,-39.31,131451
3726,20241216,601528.SH,瑞丰银行,银行,浙江,5.88,17.05,19.62,2113.0,0.0,12.89,13.49,0.69,0.73,9.11,0.63,20210625,64.92,3.31,14.67,14.57,40.01,43.98,34609
3727,20241216,601555.SH,东吴证券,证券,江苏,16.5,49.69,49.69,1790.77,0.0,21.97,233.35,4.7,0.37,8.15,1.0,20111212,61.6,1.24,4.98,4.93,28.28,21.77,103348
3728,20241216,601566.SH,九牧王,服饰,福建,29.16,5.75,5.75,56.67,30.24,3.5,25.84,4.5,0.24,6.76,1.35,20110530,3.54,0.62,6.0,40.3,65.54,5.83,14791
3729,20241216,601567.SH,三星医疗,电气设备,浙江,18.99,14.03,14.11,213.09,112.69,13.96,34.19,2.42,1.29,8.29,3.93,20110615,64.92,4.6,25.14,21.91,36.21,17.47,17664
3730,20241216,601568.SH,北元集团,化工原料,陕西,56.27,39.72,39.72,147.62,56.71,60.72,38.25,0.96,0.06,2.93,1.55,20201020,28.6,0.72,-10.24,-44.24,12.8,3.2,70777
3731,20241216,601577.SH,长沙银行,银行,湖南,4.25,40.21,40.22,11231.34,0.0,13.16,111.88,2.78,1.54,16.18,0.54,20180926,348.63,8.67,3.83,5.85,39.2,32.52,34097
3732,20241216,601579.SH,会稽山,红黄酒,浙江,39.59,4.79,4.79,42.83,19.34,14.86,15.71,3.28,0.24,7.56,1.64,20140825,14.52,3.03,13.52,8.94,50.15,10.6,30381
3733,20241216,601588.SH,北辰实业,区域地产,北京,0.0,26.6,33.67,526.29,408.86,26.24,34.54,1.03,-0.28,3.44,0.68,20061016,36.5,1.08,-54.9,-3505.43,29.24,-22.25,127377
3734,20241216,601595.SH,上海电影,影视音像,上海,87.19,4.48,4.48,27.45,10.03,2.2,6.99,1.56,0.24,3.8,7.33,20160817,2.12,0.47,-11.07,-13.74,24.27,24.87,40277
3735,20241216,601598.SH,中国外运,仓储物流,北京,10.24,52.56,72.94,814.53,407.69,145.53,66.38,0.91,0.39,5.28,1.0,20190118,226.12,3.1,17.93,-10.41,4.88,3.54,48119
3736,20241216,601599.SH,浙文影业,纺织,浙江,28.95,11.61,11.61,36.7,30.39,3.88,12.91,1.11,0.12,1.32,3.44,20110527,-9.78,-0.84,9.11,15.91,16.02,5.33,38605
3737,20241216,601600.SH,中国铝业,铝,北京,10.63,131.23,171.56,2142.5,606.42,956.79,231.72,1.35,0.52,3.88,1.92,20070430,231.09,1.35,-7.76,68.46,15.23,8.65,333361
3738,20241216,601601.SH,中国太保,保险,上海,6.37,68.45,96.2,26844.61,0.0,181.38,799.51,8.31,3.98,28.41,1.19,20071225,1496.19,15.55,21.35,65.49,14.32,12.71,94693
3739,20241216,601606.SH,长城军工,专用机械,安徽,0.0,7.24,7.24,45.04,28.32,10.19,7.22,1.0,-0.11,3.48,3.66,20180806,9.83,1.36,3.23,-913.74,14.33,-8.07,56995
3740,20241216,601607.SH,上海医药,医药商业,上海,14.78,19.33,37.05,2237.41,1737.88,125.74,293.24,7.92,1.09,19.13,1.13,19940324,360.61,9.73,6.14,6.78,11.06,2.4,67642
3741,20241216,601608.SH,中信重工,专用机械,河南,54.14,43.39,45.8,189.66,113.41,37.03,26.93,0.59,0.06,1.96,2.28,20120706,8.33,0.18,-15.87,6.72,21.26,4.78,92539
3742,20241216,601609.SH,金田股份,铜,浙江,25.19,14.78,14.79,268.1,199.03,55.86,19.1,1.29,0.2,5.3,1.23,20200422,41.6,2.81,11.78,-24.95,2.25,0.31,48319
3743,20241216,601611.SH,中国核建,建筑工程,上海,13.26,30.12,30.12,2217.79,1520.65,67.79,38.53,1.28,0.45,6.66,1.28,20160606,114.54,3.8,0.43,3.08,10.2,2.48,88644
3744,20241216,601615.SH,明阳智能,电气设备,广东,29.23,22.71,22.72,829.2,466.06,139.95,171.81,7.56,0.36,11.9,1.17,20190123,79.74,3.51,-4.14,-34.58,15.2,4.27,139842
3745,20241216,601616.SH,广电电气,电气设备,上海,54.74,8.54,8.54,31.13,17.21,2.34,11.67,1.37,0.06,2.88,1.43,20110201,2.07,0.24,32.06,197.6,28.24,8.56,44153
3746,20241216,601618.SH,中国中冶,建筑工程,北京,7.65,178.53,207.24,7250.06,5403.74,269.73,225.54,1.09,0.24,4.93,0.68,20090921,533.76,2.58,-11.71,-16.53,9.04,1.87,337866
3747,20241216,601619.SH,嘉泽新能,新型电力,宁夏,11.27,24.34,24.34,218.48,43.39,105.88,15.44,0.63,0.23,2.78,1.22,20170720,25.36,1.04,-0.73,-15.16,61.89,30.57,64038
3748,20241216,601628.SH,中国人寿,保险,北京,8.39,208.24,282.65,64815.54,0.0,474.42,539.52,1.91,3.7,20.05,2.06,20070109,3750.86,13.27,54.84,173.88,29.0,24.79,101881
3749,20241216,601633.SH,长城汽车,汽车整车,河北,16.25,61.84,85.48,2043.71,1210.3,291.94,32.49,0.38,1.23,9.01,2.93,20110928,605.96,7.09,19.04,108.78,20.76,7.33,145686
3750,20241216,601636.SH,旗滨集团,玻璃,湖南,17.53,26.84,26.84,354.37,101.68,170.08,26.04,0.97,0.26,4.93,1.23,20110812,70.04,2.61,3.72,-43.77,19.01,5.93,128617
3751,20241216,601658.SH,邮储银行,银行,北京,5.4,671.22,991.61,167462.66,0.0,417.95,1626.79,1.64,0.71,8.38,0.66,20191210,2949.15,2.97,0.09,0.22,31.9,29.19,151140
3752,20241216,601665.SH,齐鲁银行,银行,山东,5.54,48.35,48.35,6681.3,0.0,18.08,94.7,1.96,0.66,7.66,0.69,20210618,111.79,2.31,4.26,17.19,36.84,36.09,47888
3753,20241216,601666.SH,平煤股份,煤炭开采,河南,9.5,24.69,24.75,738.29,164.56,376.3,46.1,1.86,0.84,9.92,1.05,20061123,138.54,5.6,0.78,-34.91,27.3,9.47,68500
3754,20241216,601668.SH,中国建筑,建筑工程,北京,4.65,413.2,416.1,32736.41,23637.32,512.59,113.09,0.27,0.96,10.75,0.55,20090729,3780.91,9.09,-2.67,-9.05,8.83,3.21,362238
3755,20241216,601669.SH,中国电建,建筑工程,北京,7.97,130.72,172.26,12874.95,5476.96,1397.49,389.92,2.26,0.49,7.91,0.69,20111018,753.29,4.37,1.2,-7.21,12.42,2.78,349161
3756,20241216,601677.SH,明泰铝业,铝,河南,8.09,11.92,12.44,234.31,148.59,55.2,66.76,5.37,1.18,13.86,0.88,20110919,89.68,7.21,21.59,21.58,11.34,5.97,45621
3757,20241216,601678.SH,滨化股份,化工原料,山东,33.28,20.58,20.58,223.4,39.09,80.26,29.47,1.43,0.1,5.53,0.74,20100223,57.71,2.8,39.2,-32.33,10.33,2.5,85904
3758,20241216,601686.SH,友发集团,钢加工,天津,62.76,14.32,14.32,239.64,171.3,49.39,18.91,1.32,0.07,4.28,1.37,20201204,26.74,1.87,-13.37,-77.07,2.18,0.31,27053
3759,20241216,601688.SH,华泰证券,证券,江苏,9.61,72.94,90.27,8474.58,0.0,42.2,688.34,7.63,1.33,17.71,1.0,20100226,472.84,5.24,15.41,30.63,40.46,40.54,241213
3760,20241216,601689.SH,拓普集团,汽车配件,浙江,28.4,16.86,16.86,346.55,163.7,128.04,82.55,4.9,1.33,11.07,4.53,20150319,80.86,4.8,36.75,39.89,21.17,11.59,41598
3761,20241216,601696.SH,中银证券,证券,上海,36.87,27.78,27.78,745.18,0.0,0.72,73.41,2.64,0.24,6.39,1.83,20200226,33.15,1.19,-12.87,-18.48,39.03,34.4,114888
3762,20241216,601698.SH,中国卫通,电信运营,北京,152.07,42.24,42.24,231.1,92.8,97.52,77.9,1.84,0.11,3.71,6.22,20190628,31.47,0.75,-5.57,18.42,29.53,31.67,127787
3763,20241216,601699.SH,潞安环能,煤炭开采,山西,12.13,29.91,29.91,927.34,366.54,275.1,17.0,0.57,0.94,15.68,0.96,20060922,310.28,10.37,-19.28,-61.51,40.71,12.92,60000
3764,20241216,601700.SH,风范股份,电气设备,江苏,49.47,11.42,11.42,82.64,56.72,13.62,12.68,1.11,0.08,2.35,2.1,20110118,1.56,0.14,14.84,113.57,15.93,4.61,64847
3765,20241216,601702.SH,华峰铝业,铝,上海,16.04,9.99,9.99,75.7,56.32,14.05,8.2,0.82,0.87,5.19,3.58,20200907,31.01,3.11,14.7,30.81,16.55,11.3,16685
3766,20241216,601717.SH,郑煤机,专用机械,河南,5.69,15.42,17.85,489.53,360.96,51.78,54.68,3.06,1.72,12.32,1.06,20100803,137.24,7.69,2.2,23.97,24.02,11.91,40210
3767,20241216,601718.SH,际华集团,服饰,北京,0.0,43.92,43.92,255.13,147.28,41.78,80.68,1.84,-0.01,3.86,0.82,20100816,42.87,0.98,-9.94,-140.59,13.66,-1.04,113332
3768,20241216,601727.SH,上海电气,电气设备,上海,135.75,126.55,155.8,2901.4,1937.68,205.16,194.9,1.25,0.05,3.44,2.56,20081205,124.32,0.8,-2.39,-7.67,18.65,3.37,250641
3769,20241216,601728.SH,中国电信,电信运营,北京,16.35,202.53,915.07,8654.68,1959.82,4014.23,695.28,0.76,0.32,4.9,1.42,20210820,1994.93,2.18,2.85,8.11,29.99,7.49,263553
3770,20241216,601766.SH,中国中车,运输设备,北京,23.77,243.28,286.99,5015.01,3391.21,608.23,425.23,1.48,0.25,5.7,1.4,20080818,860.68,3.0,6.67,17.77,21.21,6.21,539942
3771,20241216,601777.SH,力帆科技,摩托车,重庆,630.68,45.21,45.21,208.62,75.05,19.08,86.57,1.91,0.01,2.31,3.22,20101125,-27.87,-0.62,11.19,-35.34,9.16,-3.43,49952
3772,20241216,601778.SH,晶科科技,新型电力,江西,37.53,35.71,35.71,432.47,183.96,180.59,84.92,2.38,0.06,4.29,0.72,20200519,34.8,0.97,11.03,-43.55,40.07,5.82,127462
3773,20241216,601788.SH,光大证券,证券,上海,33.32,39.07,46.11,2727.39,0.0,9.15,241.91,5.25,0.37,12.57,1.53,20090818,150.67,3.27,-17.39,-54.33,36.28,31.34,165521
3774,20241216,601789.SH,宁波建工,建筑工程,浙江,17.82,10.87,10.87,301.94,224.64,14.92,9.53,0.88,0.19,4.04,1.19,20110816,22.13,2.04,-5.05,-7.32,9.55,1.62,76353
3775,20241216,601798.SH,蓝科高新,化工机械,甘肃,0.0,3.55,3.55,22.99,13.95,5.33,10.4,2.93,-0.06,3.68,1.88,20110622,-1.49,-0.42,-38.89,60.73,15.26,-3.96,25006
3776,20241216,601799.SH,星宇股份,汽车配件,江苏,28.39,2.86,2.86,160.21,110.78,32.77,41.76,14.62,3.44,34.03,3.81,20110201,52.4,18.34,27.48,25.02,20.02,10.59,8600
3777,20241216,601800.SH,中国交建,建筑工程,北京,7.86,117.47,162.79,19023.32,8262.97,619.8,428.57,2.63,0.94,17.3,0.61,20120309,1909.26,11.73,-2.26,-0.61,11.54,3.91,158151
3778,20241216,601801.SH,皖新传媒,出版业,安徽,13.76,19.58,19.58,204.18,155.34,8.39,22.74,1.16,0.41,5.93,1.28,20100118,59.02,3.01,-14.74,-17.45,24.15,9.89,22584
3779,20241216,601808.SH,中海油服,石油开采,天津,22.1,29.6,47.72,827.38,299.85,434.14,123.62,2.59,0.51,9.05,1.67,20070928,240.29,5.04,14.08,7.54,17.24,7.83,49696
3780,20241216,601811.SH,新华文轩,出版业,四川,15.99,7.92,12.34,235.79,144.34,23.76,25.24,2.05,0.72,11.22,1.37,20160808,72.79,5.9,5.61,-5.24,35.73,11.07,18169
3781,20241216,601816.SH,京沪高铁,铁路,北京,22.91,491.06,491.06,2832.98,95.18,2151.93,1225.96,2.5,0.2,4.07,1.53,20200116,210.62,0.43,4.77,12.35,48.17,30.84,190863
3782,20241216,601818.SH,光大银行,银行,北京,4.3,464.07,590.86,68847.43,0.0,242.96,744.73,1.26,0.57,8.04,0.46,20100818,2224.34,3.76,-8.76,1.92,46.44,37.69,165547
3783,20241216,601825.SH,沪农商行,银行,上海,5.68,93.17,96.44,14766.89,0.0,52.26,165.5,1.72,1.09,12.4,0.66,20210819,353.47,3.66,0.34,0.81,63.13,52.31,119627
3784,20241216,601827.SH,三峰环境,环境保护,重庆,10.85,16.68,16.72,246.1,61.34,5.75,40.45,2.42,0.6,6.59,1.33,20200605,49.58,2.97,-0.47,2.58,35.85,23.61,33150
3785,20241216,601828.SH,美凯龙,其他商业,上海,0.0,36.13,43.55,1186.65,101.95,26.68,72.56,1.67,-0.43,10.94,0.37,20180117,333.04,7.65,-29.62,-245.19,59.42,-32.84,59967
3786,20241216,601838.SH,成都银行,银行,四川,5.44,39.69,39.76,12216.38,0.0,11.02,87.92,2.21,2.37,18.61,0.89,20180131,359.93,9.05,3.23,10.81,61.76,52.43,45572
3787,20241216,601857.SH,中国石油,石油开采,北京,8.75,1619.22,1830.21,27769.61,6799.79,4536.24,1233.33,0.67,0.72,8.14,1.04,20071105,9643.37,5.27,-1.13,0.66,21.57,6.57,513709
3788,20241216,601858.SH,中国科传,出版业,北京,69.07,7.91,7.91,69.58,35.98,2.01,7.84,0.99,0.28,6.52,3.89,20170118,31.26,3.95,0.11,-26.07,27.95,11.9,51228
3789,20241216,601860.SH,紫金银行,银行,江苏,5.99,35.41,36.61,2709.62,0.0,10.69,29.77,0.81,0.37,5.26,0.56,20190103,31.87,0.87,2.09,0.16,45.89,39.04,65402
3790,20241216,601865.SH,福莱特,玻璃,浙江,30.38,19.0,23.43,441.13,154.72,154.68,106.98,4.57,0.55,9.31,2.41,20190215,104.07,4.44,-8.06,-34.18,19.02,8.91,53643
3791,20241216,601866.SH,中远海发,水运,上海,19.83,96.83,135.76,1231.05,213.78,442.77,24.66,0.18,0.1,2.23,1.21,20071212,135.09,1.0,88.76,14.66,18.09,6.99,270251
3792,20241216,601868.SH,中国能建,建筑工程,北京,20.47,324.29,416.91,8581.27,4758.26,649.22,177.33,0.43,0.08,2.47,0.95,20210928,320.6,0.77,3.44,17.28,11.54,2.07,356285
3793,20241216,601869.SH,长飞光纤,通信设备,湖北,27.69,4.06,7.58,306.25,148.63,68.52,31.62,4.17,0.76,15.28,1.83,20180720,68.61,9.05,-13.31,-34.94,27.81,5.98,24279
3794,20241216,601872.SH,招商轮船,水运,上海,11.33,81.44,81.44,659.13,94.88,391.43,124.07,1.52,0.41,4.58,1.36,20061201,153.47,1.88,1.44,-10.35,26.48,17.85,121415
3795,20241216,601877.SH,正泰电器,电气设备,浙江,10.33,21.49,21.49,1349.44,792.64,269.98,127.58,5.94,1.64,19.42,1.15,20100121,260.11,12.1,8.89,16.93,25.41,9.94,100550
3796,20241216,601878.SH,浙商证券,证券,浙江,34.79,45.74,45.74,1454.6,0.0,8.24,105.2,2.3,0.33,7.03,1.83,20170626,83.35,1.82,-5.75,-4.92,13.14,11.0,154948
3797,20241216,601880.SH,辽港股份,港口,辽宁,32.43,187.47,239.05,596.55,92.05,323.1,89.87,0.38,0.04,1.67,1.02,20101206,52.15,0.22,-8.65,-11.61,23.58,13.76,230813
3798,20241216,601881.SH,中国银河,证券,北京,17.95,72.43,109.34,7479.18,0.0,4.33,322.24,2.95,0.55,9.77,1.56,20170123,339.61,3.11,6.29,5.46,27.29,25.71,121255
3799,20241216,601882.SH,海天精工,机床制造,浙江,20.96,5.22,5.22,47.8,37.34,4.38,2.9,0.56,0.77,4.94,4.37,20161107,15.38,2.95,-0.57,-12.89,28.03,16.2,20419
3800,20241216,601886.SH,江河集团,装修装饰,北京,11.46,11.33,11.33,287.55,231.54,16.31,36.97,3.26,0.38,6.27,0.93,20110818,18.1,1.6,9.26,8.55,15.26,3.44,22180
3801,20241216,601888.SH,中国中免,旅游服务,北京,28.43,19.52,20.69,755.84,546.64,61.59,174.39,8.43,1.89,26.21,2.74,20091015,330.13,15.96,-15.38,-24.72,33.12,10.02,309526
